"DateTime","Germany, Base","Germany, Peak"
"2008-03-10 00:00:00",58.62,68.1
"2008-03-11 00:00:00",59.39,71.2
"2008-03-12 00:00:00",47.04,56.48
"2008-03-13 00:00:00",53.59,61.31
"2008-03-14 00:00:00",55.46,61.67
"2008-03-15 00:00:00",50.48,59.7
"2008-03-16 00:00:00",38.39,44.13
"2008-03-17 00:00:00",55.2,64.43
"2008-03-18 00:00:00",56.59,67.56
"2008-03-19 00:00:00",64.74,73.77
"2008-03-20 00:00:00",62.75,73.82
"2008-03-21 00:00:00",47.19,54.66
"2008-03-22 00:00:00",50.97,58.18
"2008-03-23 00:00:00",44.26,48.71
"2008-03-24 00:00:00",39.83,38.56
"2008-03-25 00:00:00",61.02,73.44
"2008-03-26 00:00:00",67.05,79.31
"2008-03-27 00:00:00",71.93,82.18
"2008-03-28 00:00:00",63.57,73.83
"2008-03-29 00:00:00",48.09,52.29
"2008-03-30 00:00:00",31.64,33.41
"2008-03-31 00:00:00",61.11,76.62
"2008-04-01 00:00:00",66.1,73.23
"2008-04-02 00:00:00",66.55,76.87
"2008-04-03 00:00:00",69.07,79.72
"2008-04-04 00:00:00",69.88,80.06
"2008-04-05 00:00:00",52,53.86
"2008-04-06 00:00:00",49.64,51.28
"2008-04-07 00:00:00",74.82,89.49
"2008-04-08 00:00:00",94.94,124.86
"2008-04-09 00:00:00",98.68,129.19
"2008-04-10 00:00:00",85.08,103.82
"2008-04-11 00:00:00",78.19,96.67
"2008-04-12 00:00:00",58.8,63.25
"2008-04-13 00:00:00",48.21,49.71
"2008-04-14 00:00:00",79.32,98.31
"2008-04-15 00:00:00",79.32,93.62
"2008-04-16 00:00:00",80.32,100.7
"2008-04-17 00:00:00",82.55,100.35
"2008-04-18 00:00:00",74.61,87.82
"2008-04-19 00:00:00",55.74,60.06
"2008-04-20 00:00:00",45.19,48.99
"2008-04-21 00:00:00",66.36,80.07
"2008-04-22 00:00:00",61.78,74
"2008-04-23 00:00:00",66.25,80.64
"2008-04-24 00:00:00",69.81,80.61
"2008-04-25 00:00:00",60.05,67.62
"2008-04-26 00:00:00",55.1,60.34
"2008-04-27 00:00:00",42.35,45.63
"2008-04-28 00:00:00",64.22,81.14
"2008-04-29 00:00:00",69,83.14
"2008-04-30 00:00:00",59.98,74.09
"2008-05-01 00:00:00",28.23,27.65
"2008-05-02 00:00:00",44.82,60.13
"2008-05-03 00:00:00",59.46,64.03
"2008-05-04 00:00:00",40.96,44.31
"2008-05-05 00:00:00",65.82,81.52
"2008-05-06 00:00:00",66.45,80.73
"2008-05-07 00:00:00",66.33,80.72
"2008-05-08 00:00:00",65.32,78.74
"2008-05-09 00:00:00",55.62,67.94
"2008-05-10 00:00:00",41.45,49.87
"2008-05-11 00:00:00",22.92,30.89
"2008-05-12 00:00:00",34.69,48.9
"2008-05-13 00:00:00",56.63,71.31
"2008-05-14 00:00:00",67.1,82.23
"2008-05-15 00:00:00",69.47,83.71
"2008-05-16 00:00:00",64.32,76.93
"2008-05-17 00:00:00",53.78,61.92
"2008-05-18 00:00:00",38.01,45.53
"2008-05-19 00:00:00",67.26,86.36
"2008-05-20 00:00:00",66.75,84.21
"2008-05-21 00:00:00",67.63,82.58
"2008-05-22 00:00:00",61.22,70.04
"2008-05-23 00:00:00",64.78,80.2
"2008-05-24 00:00:00",58.43,63.6
"2008-05-25 00:00:00",39.5,47.61
"2008-05-26 00:00:00",60.82,78
"2008-05-27 00:00:00",61.49,78.65
"2008-05-28 00:00:00",63.03,81.63
"2008-05-29 00:00:00",71.33,90.3
"2008-05-30 00:00:00",65.34,85.86
"2008-05-31 00:00:00",54.37,67.06
"2008-06-01 00:00:00",42.46,50.07
"2008-06-02 00:00:00",73.46,95.23
"2008-06-03 00:00:00",90.06,117.66
"2008-06-04 00:00:00",94.38,129.08
"2008-06-05 00:00:00",77.57,103.14
"2008-06-06 00:00:00",78.16,95.53
"2008-06-07 00:00:00",67.82,76.89
"2008-06-08 00:00:00",48.79,56.27
"2008-06-09 00:00:00",84.99,114.02
"2008-06-10 00:00:00",78.23,92.71
"2008-06-11 00:00:00",75.26,92.12
"2008-06-12 00:00:00",83.12,106.29
"2008-06-13 00:00:00",68.84,86.59
"2008-06-14 00:00:00",57.37,65.75
"2008-06-15 00:00:00",47.92,57.85
"2008-06-16 00:00:00",81.63,105.73
"2008-06-17 00:00:00",78.27,95.94
"2008-06-18 00:00:00",73.05,85.43
"2008-06-19 00:00:00",72.17,85.89
"2008-06-20 00:00:00",71.14,87.57
"2008-06-21 00:00:00",66.37,75.15
"2008-06-22 00:00:00",53.91,58.39
"2008-06-23 00:00:00",75.32,92.35
"2008-06-24 00:00:00",93.87,125.05
"2008-06-25 00:00:00",92.15,121.26
"2008-06-26 00:00:00",91.89,119.26
"2008-06-27 00:00:00",78.19,92.71
"2008-06-28 00:00:00",58.44,67.51
"2008-06-29 00:00:00",53.12,60.49
"2008-06-30 00:00:00",89.19,119.46
"2008-07-01 00:00:00",83.02,103.45
"2008-07-02 00:00:00",95.44,127.96
"2008-07-03 00:00:00",102.22,134.78
"2008-07-04 00:00:00",75.61,93.44
"2008-07-05 00:00:00",64.94,75.18
"2008-07-06 00:00:00",47.56,56.79
"2008-07-07 00:00:00",76.29,97.57
"2008-07-08 00:00:00",69.7,85.19
"2008-07-09 00:00:00",75.22,88.59
"2008-07-10 00:00:00",79.3,92.75
"2008-07-11 00:00:00",82.54,95.18
"2008-07-12 00:00:00",69.44,76.84
"2008-07-13 00:00:00",55.18,63.82
"2008-07-14 00:00:00",71.27,86.39
"2008-07-15 00:00:00",71.4,92.33
"2008-07-16 00:00:00",71.4,89.25
"2008-07-17 00:00:00",77.79,92.2
"2008-07-18 00:00:00",73.88,88.99
"2008-07-19 00:00:00",57.46,65.79
"2008-07-20 00:00:00",31.32,41.25
"2008-07-21 00:00:00",56.73,74.93
"2008-07-22 00:00:00",65.68,82.99
"2008-07-23 00:00:00",65.55,78.06
"2008-07-24 00:00:00",70.32,84.78
"2008-07-25 00:00:00",69.85,81.81
"2008-07-26 00:00:00",64.3,71.63
"2008-07-27 00:00:00",47.04,54.9
"2008-07-28 00:00:00",70.06,87.68
"2008-07-29 00:00:00",74.75,86.22
"2008-07-30 00:00:00",77.05,90.74
"2008-07-31 00:00:00",75.96,88.72
"2008-08-01 00:00:00",67.31,81.6
"2008-08-02 00:00:00",61.85,71.04
"2008-08-03 00:00:00",34.07,39.81
"2008-08-04 00:00:00",54.83,69.19
"2008-08-05 00:00:00",54.38,71.45
"2008-08-06 00:00:00",68.19,79.15
"2008-08-07 00:00:00",60.51,71.12
"2008-08-08 00:00:00",60.68,71.71
"2008-08-09 00:00:00",50.61,59.36
"2008-08-10 00:00:00",35.18,41.71
"2008-08-11 00:00:00",60.7,72.93
"2008-08-12 00:00:00",63.18,71.59
"2008-08-13 00:00:00",47.43,61.94
"2008-08-14 00:00:00",59.25,75.05
"2008-08-15 00:00:00",62.9,68.42
"2008-08-16 00:00:00",48.53,61.06
"2008-08-17 00:00:00",31.84,44.03
"2008-08-18 00:00:00",59.54,74.07
"2008-08-19 00:00:00",61.51,74.15
"2008-08-20 00:00:00",61.92,74.62
"2008-08-21 00:00:00",70.33,83.75
"2008-08-22 00:00:00",72.67,85.05
"2008-08-23 00:00:00",66.62,70.26
"2008-08-24 00:00:00",46.04,53.18
"2008-08-25 00:00:00",76.35,92.83
"2008-08-26 00:00:00",79.65,92.02
"2008-08-27 00:00:00",83.5,95.05
"2008-08-28 00:00:00",86.31,99.13
"2008-08-29 00:00:00",86.68,104.16
"2008-08-30 00:00:00",80.42,86.69
"2008-08-31 00:00:00",61.48,66.82
"2008-09-01 00:00:00",88.71,109.28
"2008-09-02 00:00:00",87.59,104.41
"2008-09-03 00:00:00",92.57,108.08
"2008-09-04 00:00:00",97.46,115.56
"2008-09-05 00:00:00",96.07,117.34
"2008-09-06 00:00:00",63.07,72.89
"2008-09-07 00:00:00",66.65,69.43
"2008-09-08 00:00:00",97.18,121.98
"2008-09-09 00:00:00",91.88,112.58
"2008-09-10 00:00:00",102.79,127.97
"2008-09-11 00:00:00",96.99,119.75
"2008-09-12 00:00:00",84.24,97.82
"2008-09-13 00:00:00",68.64,71.07
"2008-09-14 00:00:00",62.21,64.04
"2008-09-15 00:00:00",95.19,121.97
"2008-09-16 00:00:00",105.42,132.47
"2008-09-17 00:00:00",89.11,111.1
"2008-09-18 00:00:00",96.53,116.3
"2008-09-19 00:00:00",94.71,114.57
"2008-09-20 00:00:00",71.63,77.87
"2008-09-21 00:00:00",61.15,64.9
"2008-09-22 00:00:00",93.44,118.58
"2008-09-23 00:00:00",100.43,119.05
"2008-09-24 00:00:00",108.92,134.65
"2008-09-25 00:00:00",97.85,114.5
"2008-09-26 00:00:00",94.52,110.63
"2008-09-27 00:00:00",82.82,88.99
"2008-09-28 00:00:00",67.93,72.04
"2008-09-29 00:00:00",101.65,125.46
"2008-09-30 00:00:00",91.57,108.09
"2008-10-01 00:00:00",81.58,95.87
"2008-10-02 00:00:00",85.67,106.1
"2008-10-03 00:00:00",71.37,78.29
"2008-10-04 00:00:00",65.2,71.76
"2008-10-05 00:00:00",43.9,55.91
"2008-10-06 00:00:00",131.4,177.49
"2008-10-07 00:00:00",102.45,131.59
"2008-10-08 00:00:00",117.35,151.15
"2008-10-09 00:00:00",111.88,139.39
"2008-10-10 00:00:00",99.92,121.67
"2008-10-11 00:00:00",67.34,74.88
"2008-10-12 00:00:00",67.25,68.88
"2008-10-13 00:00:00",91.98,116.05
"2008-10-14 00:00:00",102.15,128.93
"2008-10-15 00:00:00",88.59,106.53
"2008-10-16 00:00:00",88.77,111.47
"2008-10-17 00:00:00",76.14,91.05
"2008-10-18 00:00:00",68.1,74.73
"2008-10-19 00:00:00",58.58,61.43
"2008-10-20 00:00:00",73.87,95.04
"2008-10-21 00:00:00",84.33,107.42
"2008-10-22 00:00:00",99.85,128.36
"2008-10-23 00:00:00",91.38,111.92
"2008-10-24 00:00:00",85.64,101.92
"2008-10-25 00:00:00",70.09,81.31
"2008-10-26 00:00:00",49.65,57.96
"2008-10-27 00:00:00",102.32,136.66
"2008-10-28 00:00:00",96.42,126.49
"2008-10-29 00:00:00",97.84,124.53
"2008-10-30 00:00:00",97.62,124.11
"2008-10-31 00:00:00",85.58,110.04
"2008-11-01 00:00:00",54.08,58.82
"2008-11-02 00:00:00",47.41,55.83
"2008-11-03 00:00:00",83.73,117.19
"2008-11-04 00:00:00",83.07,109.88
"2008-11-05 00:00:00",73.85,94.7
"2008-11-06 00:00:00",83.57,102.71
"2008-11-07 00:00:00",77.39,95.95
"2008-11-08 00:00:00",60.18,70.71
"2008-11-09 00:00:00",38.83,49.39
"2008-11-10 00:00:00",50.61,70.27
"2008-11-11 00:00:00",56.35,69.49
"2008-11-12 00:00:00",71.11,86.71
"2008-11-13 00:00:00",77.86,93.17
"2008-11-14 00:00:00",66.82,78.84
"2008-11-15 00:00:00",51.61,59.52
"2008-11-16 00:00:00",30.46,37.62
"2008-11-17 00:00:00",69.21,96.94
"2008-11-18 00:00:00",59.35,70.88
"2008-11-19 00:00:00",59.56,67.63
"2008-11-20 00:00:00",56.97,69.96
"2008-11-21 00:00:00",57.62,71.21
"2008-11-22 00:00:00",41.71,52.61
"2008-11-23 00:00:00",36.15,42.75
"2008-11-24 00:00:00",95.2,127.6
"2008-11-25 00:00:00",104.91,148.3
"2008-11-26 00:00:00",70.48,86.95
"2008-11-27 00:00:00",70.85,87.56
"2008-11-28 00:00:00",73.26,90.96
"2008-11-29 00:00:00",58.75,71.64
"2008-11-30 00:00:00",50.59,57.6
"2008-12-01 00:00:00",70.82,92.44
"2008-12-02 00:00:00",71.05,87.74
"2008-12-03 00:00:00",66.17,85.85
"2008-12-04 00:00:00",68.29,82.96
"2008-12-05 00:00:00",65.13,79.87
"2008-12-06 00:00:00",58.89,68.93
"2008-12-07 00:00:00",52.19,58.21
"2008-12-08 00:00:00",67.43,79.71
"2008-12-09 00:00:00",81.63,103.56
"2008-12-10 00:00:00",78.91,101.07
"2008-12-11 00:00:00",86.64,113.63
"2008-12-12 00:00:00",70.96,87.88
"2008-12-13 00:00:00",42.33,50.02
"2008-12-14 00:00:00",34.58,43.4
"2008-12-15 00:00:00",69.53,89.47
"2008-12-16 00:00:00",69.11,84.19
"2008-12-17 00:00:00",68.17,83.11
"2008-12-18 00:00:00",59.08,72.36
"2008-12-19 00:00:00",52.69,63.06
"2008-12-20 00:00:00",38.9,48.41
"2008-12-21 00:00:00",33.75,50.2
"2008-12-22 00:00:00",22.7,53.91
"2008-12-23 00:00:00",43.41,57.46
"2008-12-24 00:00:00",29.89,37.95
"2008-12-25 00:00:00",24.25,27.16
"2008-12-26 00:00:00",31.34,40.89
"2008-12-27 00:00:00",48.13,53.67
"2008-12-28 00:00:00",40.73,44.02
"2008-12-29 00:00:00",51.08,59.7
"2008-12-30 00:00:00",51.91,60.84
"2008-12-31 00:00:00",41.38,43.92
"2009-01-01 00:00:00",41.96,42.52
"2009-01-02 00:00:00",53.74,63.91
"2009-01-03 00:00:00",45.25,52.81
"2009-01-04 00:00:00",45.04,53.31
"2009-01-05 00:00:00",52.31,59.88
"2009-01-06 00:00:00",50.3,57.61
"2009-01-07 00:00:00",64.74,80.69
"2009-01-08 00:00:00",79.45,95.48
"2009-01-09 00:00:00",75.03,92.55
"2009-01-10 00:00:00",50.36,57.99
"2009-01-11 00:00:00",39.2,40.84
"2009-01-12 00:00:00",57.79,75.7
"2009-01-13 00:00:00",74.18,93.99
"2009-01-14 00:00:00",76.55,91.99
"2009-01-15 00:00:00",86.36,114.63
"2009-01-16 00:00:00",67.95,81.12
"2009-01-17 00:00:00",51.47,57.7
"2009-01-18 00:00:00",36.39,44.18
"2009-01-19 00:00:00",56.39,68.98
"2009-01-20 00:00:00",58.83,74.05
"2009-01-21 00:00:00",60.53,73.49
"2009-01-22 00:00:00",55.04,64.42
"2009-01-23 00:00:00",49.46,60.23
"2009-01-24 00:00:00",39.46,48.82
"2009-01-25 00:00:00",42.31,43.44
"2009-01-26 00:00:00",61.56,77.97
"2009-01-27 00:00:00",62.52,75.7
"2009-01-28 00:00:00",62.13,75.18
"2009-01-29 00:00:00",69.9,85.54
"2009-01-30 00:00:00",60.33,72.2
"2009-01-31 00:00:00",44.2,50.54
"2009-02-01 00:00:00",37.33,38.88
"2009-02-02 00:00:00",49.47,60.72
"2009-02-03 00:00:00",60.44,76.88
"2009-02-04 00:00:00",64.03,74.99
"2009-02-05 00:00:00",57.35,66.3
"2009-02-06 00:00:00",55.5,65.64
"2009-02-07 00:00:00",45.8,53.22
"2009-02-08 00:00:00",39.4,42.14
"2009-02-09 00:00:00",61.47,77.09
"2009-02-10 00:00:00",46.29,55.78
"2009-02-11 00:00:00",49,58.2
"2009-02-12 00:00:00",52.18,60.49
"2009-02-13 00:00:00",55.92,63.01
"2009-02-14 00:00:00",42.37,45.92
"2009-02-15 00:00:00",34.27,33.6
"2009-02-16 00:00:00",65.91,78.98
"2009-02-17 00:00:00",52.15,63.36
"2009-02-18 00:00:00",51.86,59.66
"2009-02-19 00:00:00",52.27,59.24
"2009-02-20 00:00:00",48.54,54.3
"2009-02-21 00:00:00",44.63,49.31
"2009-02-22 00:00:00",24.98,30.82
"2009-02-23 00:00:00",37.01,46.51
"2009-02-24 00:00:00",49.31,54.86
"2009-02-25 00:00:00",41.88,49.41
"2009-02-26 00:00:00",38.04,42.68
"2009-02-27 00:00:00",40.9,47.16
"2009-02-28 00:00:00",39.74,44.87
"2009-03-01 00:00:00",41.04,44.18
"2009-03-02 00:00:00",47,53.18
"2009-03-03 00:00:00",40.58,47.77
"2009-03-04 00:00:00",40.8,46.41
"2009-03-05 00:00:00",44.33,52.4
"2009-03-06 00:00:00",40.48,46.51
"2009-03-07 00:00:00",35.76,39.75
"2009-03-08 00:00:00",13,19.75
"2009-03-09 00:00:00",38.19,46.89
"2009-03-10 00:00:00",42.3,51.25
"2009-03-11 00:00:00",41.79,46.84
"2009-03-12 00:00:00",41.42,47.97
"2009-03-13 00:00:00",42.85,48.6
"2009-03-14 00:00:00",35.55,37.4
"2009-03-15 00:00:00",27.28,28.87
"2009-03-16 00:00:00",38.19,44.24
"2009-03-17 00:00:00",37.34,41.26
"2009-03-18 00:00:00",36.82,41.89
"2009-03-19 00:00:00",38.2,41.26
"2009-03-20 00:00:00",39.4,43.89
"2009-03-21 00:00:00",35.33,36.48
"2009-03-22 00:00:00",23.98,21.08
"2009-03-23 00:00:00",30.67,40.02
"2009-03-24 00:00:00",38.77,42.96
"2009-03-25 00:00:00",40.46,45.79
"2009-03-26 00:00:00",40.44,45.03
"2009-03-27 00:00:00",35.54,39.94
"2009-03-28 00:00:00",34.49,38.12
"2009-03-29 00:00:00",30.13,32.56
"2009-03-30 00:00:00",41.93,46.11
"2009-03-31 00:00:00",38.96,42.38
"2009-04-01 00:00:00",40.57,46.67
"2009-04-02 00:00:00",38.14,44.26
"2009-04-03 00:00:00",37.59,41.2
"2009-04-04 00:00:00",34.55,38.11
"2009-04-05 00:00:00",29.71,32.35
"2009-04-06 00:00:00",37.87,42.5
"2009-04-07 00:00:00",31.87,40.51
"2009-04-08 00:00:00",35.54,39.31
"2009-04-09 00:00:00",34.63,41.97
"2009-04-10 00:00:00",28.88,33.4
"2009-04-11 00:00:00",26.7,35.33
"2009-04-12 00:00:00",20.98,24.18
"2009-04-13 00:00:00",23,23.81
"2009-04-14 00:00:00",36.24,43.52
"2009-04-15 00:00:00",31.55,39.28
"2009-04-16 00:00:00",33.65,42.07
"2009-04-17 00:00:00",32.7,40.87
"2009-04-18 00:00:00",23.54,26.7
"2009-04-19 00:00:00",18.47,20.41
"2009-04-20 00:00:00",38.41,45.01
"2009-04-21 00:00:00",38.78,43.87
"2009-04-22 00:00:00",37.26,42.46
"2009-04-23 00:00:00",39.91,47.22
"2009-04-24 00:00:00",38.3,42.9
"2009-04-25 00:00:00",29.87,33.91
"2009-04-26 00:00:00",22.02,22.12
"2009-04-27 00:00:00",33.85,41.39
"2009-04-28 00:00:00",39.64,45.59
"2009-04-29 00:00:00",40.23,48.01
"2009-04-30 00:00:00",37.18,41.17
"2009-05-01 00:00:00",24.04,29.1
"2009-05-02 00:00:00",33.13,38.21
"2009-05-03 00:00:00",25.09,27.61
"2009-05-04 00:00:00",17.06,43.93
"2009-05-05 00:00:00",36.72,44.98
"2009-05-06 00:00:00",36.46,44.9
"2009-05-07 00:00:00",37.23,41.72
"2009-05-08 00:00:00",34.88,36.97
"2009-05-09 00:00:00",28.55,37.05
"2009-05-10 00:00:00",25.61,32.14
"2009-05-11 00:00:00",33,41.87
"2009-05-12 00:00:00",33.14,42.33
"2009-05-13 00:00:00",35.23,42.76
"2009-05-14 00:00:00",32.34,40.81
"2009-05-15 00:00:00",30.97,41.13
"2009-05-16 00:00:00",31.12,38.07
"2009-05-17 00:00:00",17.46,21.13
"2009-05-18 00:00:00",36.75,46.63
"2009-05-19 00:00:00",41.05,48.28
"2009-05-20 00:00:00",38.49,42.65
"2009-05-21 00:00:00",35.08,39.34
"2009-05-22 00:00:00",29.03,37.05
"2009-05-23 00:00:00",27.83,31.78
"2009-05-24 00:00:00",28.46,33.6
"2009-05-25 00:00:00",38.75,47.18
"2009-05-26 00:00:00",30.46,39.98
"2009-05-27 00:00:00",32.57,41.68
"2009-05-28 00:00:00",34.39,41.38
"2009-05-29 00:00:00",31.57,37.85
"2009-05-30 00:00:00",25.56,32.09
"2009-05-31 00:00:00",16.86,22.87
"2009-06-01 00:00:00",18.33,23.65
"2009-06-02 00:00:00",33.45,41.74
"2009-06-03 00:00:00",30.31,40.06
"2009-06-04 00:00:00",37.25,43.05
"2009-06-05 00:00:00",38.32,43.39
"2009-06-06 00:00:00",34.53,38.58
"2009-06-07 00:00:00",27.27,32.87
"2009-06-08 00:00:00",38.67,50.1
"2009-06-09 00:00:00",39.39,47.82
"2009-06-10 00:00:00",36.8,42.81
"2009-06-11 00:00:00",30.94,33.86
"2009-06-12 00:00:00",26.66,33.15
"2009-06-13 00:00:00",28.64,32.03
"2009-06-14 00:00:00",27.84,31.7
"2009-06-15 00:00:00",41.06,51.19
"2009-06-16 00:00:00",40.13,45.97
"2009-06-17 00:00:00",35.8,44.76
"2009-06-18 00:00:00",37.75,45.39
"2009-06-19 00:00:00",34.6,39.52
"2009-06-20 00:00:00",28.46,34.19
"2009-06-21 00:00:00",23.76,29.25
"2009-06-22 00:00:00",32.64,42.57
"2009-06-23 00:00:00",33.85,41.13
"2009-06-24 00:00:00",33.87,40.06
"2009-06-25 00:00:00",37.11,43.52
"2009-06-26 00:00:00",36.05,40.91
"2009-06-27 00:00:00",31.15,36.31
"2009-06-28 00:00:00",21.9,29.96
"2009-06-29 00:00:00",38.02,46.76
"2009-06-30 00:00:00",41.88,49.9
"2009-07-01 00:00:00",47.69,61.84
"2009-07-02 00:00:00",46.9,60.66
"2009-07-03 00:00:00",44.19,55.24
"2009-07-04 00:00:00",36.19,39.54
"2009-07-05 00:00:00",31.78,34.84
"2009-07-06 00:00:00",44.18,52.08
"2009-07-07 00:00:00",36.99,43.33
"2009-07-08 00:00:00",38.84,46.9
"2009-07-09 00:00:00",35.98,41.61
"2009-07-10 00:00:00",32.85,39.81
"2009-07-11 00:00:00",33.32,35.83
"2009-07-12 00:00:00",31.57,32.27
"2009-07-13 00:00:00",39.15,46.17
"2009-07-14 00:00:00",37.26,41.3
"2009-07-15 00:00:00",41.22,47.85
"2009-07-16 00:00:00",40.11,47.82
"2009-07-17 00:00:00",35.38,39.08
"2009-07-18 00:00:00",31.29,35.96
"2009-07-19 00:00:00",22.37,27.52
"2009-07-20 00:00:00",35.01,42.52
"2009-07-21 00:00:00",36.4,43.58
"2009-07-22 00:00:00",36.01,44.74
"2009-07-23 00:00:00",38.22,44.47
"2009-07-24 00:00:00",36.11,40.6
"2009-07-25 00:00:00",19.95,20.87
"2009-07-26 00:00:00",27.83,32.95
"2009-07-27 00:00:00",35.32,45.46
"2009-07-28 00:00:00",34.36,41.4
"2009-07-29 00:00:00",33.22,39.98
"2009-07-30 00:00:00",27.29,34.62
"2009-07-31 00:00:00",34.28,41.7
"2009-08-01 00:00:00",31.85,35.67
"2009-08-02 00:00:00",24.74,29.42
"2009-08-03 00:00:00",32.79,40.65
"2009-08-04 00:00:00",35.84,44.35
"2009-08-05 00:00:00",32.68,41.97
"2009-08-06 00:00:00",36.62,44.83
"2009-08-07 00:00:00",34.19,40.08
"2009-08-08 00:00:00",28.46,35.01
"2009-08-09 00:00:00",27.98,33.85
"2009-08-10 00:00:00",36.02,44.25
"2009-08-11 00:00:00",34.07,39.76
"2009-08-12 00:00:00",31.99,41.04
"2009-08-13 00:00:00",33.35,39.58
"2009-08-14 00:00:00",36.71,43.53
"2009-08-15 00:00:00",30.26,32.19
"2009-08-16 00:00:00",22.22,24.3
"2009-08-17 00:00:00",36.26,46.05
"2009-08-18 00:00:00",40.87,50.12
"2009-08-19 00:00:00",39.45,48.83
"2009-08-20 00:00:00",38.21,47.17
"2009-08-21 00:00:00",44.71,53.78
"2009-08-22 00:00:00",39.81,43.12
"2009-08-23 00:00:00",34.94,36.29
"2009-08-24 00:00:00",45.18,59.24
"2009-08-25 00:00:00",51.77,70.86
"2009-08-26 00:00:00",49.83,61.79
"2009-08-27 00:00:00",53.59,69.87
"2009-08-28 00:00:00",41.53,48.56
"2009-08-29 00:00:00",34.85,38.14
"2009-08-30 00:00:00",15.3,18.77
"2009-08-31 00:00:00",42.17,52.53
"2009-09-01 00:00:00",37.25,46.1
"2009-09-02 00:00:00",40.92,49.13
"2009-09-03 00:00:00",37.92,44.95
"2009-09-04 00:00:00",30.56,42.89
"2009-09-05 00:00:00",23.67,31.55
"2009-09-06 00:00:00",21.91,24.36
"2009-09-07 00:00:00",38.98,49.06
"2009-09-08 00:00:00",46.71,58.4
"2009-09-09 00:00:00",45.31,53.75
"2009-09-10 00:00:00",43.34,51.43
"2009-09-11 00:00:00",40.05,47.17
"2009-09-12 00:00:00",34.56,39.29
"2009-09-13 00:00:00",30.93,34.63
"2009-09-14 00:00:00",35.93,44.33
"2009-09-15 00:00:00",35.43,44.44
"2009-09-16 00:00:00",37.52,44.69
"2009-09-17 00:00:00",42.98,51.63
"2009-09-18 00:00:00",41.07,47.99
"2009-09-19 00:00:00",36.49,40.74
"2009-09-20 00:00:00",30.89,33.8
"2009-09-21 00:00:00",48.31,61.49
"2009-09-22 00:00:00",43.28,52.53
"2009-09-23 00:00:00",42.77,53.36
"2009-09-24 00:00:00",46.43,56.14
"2009-09-25 00:00:00",43.89,51.05
"2009-09-26 00:00:00",37.28,41.75
"2009-09-27 00:00:00",33.79,35.96
"2009-09-28 00:00:00",45.83,57.24
"2009-09-29 00:00:00",50.35,65.06
"2009-09-30 00:00:00",63.14,82.32
"2009-10-01 00:00:00",43.97,54.94
"2009-10-02 00:00:00",48.63,56.92
"2009-10-03 00:00:00",27.98,29.81
"2009-10-04 00:00:00",-11.59,28.73
"2009-10-05 00:00:00",52.5,70.26
"2009-10-06 00:00:00",61.69,81.24
"2009-10-07 00:00:00",55.54,77.81
"2009-10-08 00:00:00",53.77,69.31
"2009-10-09 00:00:00",48.91,60.44
"2009-10-10 00:00:00",37.18,42.52
"2009-10-11 00:00:00",32.01,34.66
"2009-10-12 00:00:00",38.48,44.8
"2009-10-13 00:00:00",41.51,49.53
"2009-10-14 00:00:00",45.5,52.74
"2009-10-15 00:00:00",48.12,56.18
"2009-10-16 00:00:00",41.89,45.73
"2009-10-17 00:00:00",42.49,49.19
"2009-10-18 00:00:00",38.62,41.75
"2009-10-19 00:00:00",59.84,76.88
"2009-10-20 00:00:00",51.82,61.58
"2009-10-21 00:00:00",51.69,63.1
"2009-10-22 00:00:00",50.64,61.95
"2009-10-23 00:00:00",57.32,72.96
"2009-10-24 00:00:00",38.19,41.29
"2009-10-25 00:00:00",26.4,37.37
"2009-10-26 00:00:00",39.45,47.21
"2009-10-27 00:00:00",57.01,72.28
"2009-10-28 00:00:00",56.49,74.33
"2009-10-29 00:00:00",59.02,76.46
"2009-10-30 00:00:00",43.62,50.92
"2009-10-31 00:00:00",41.93,47.57
"2009-11-01 00:00:00",35.34,39
"2009-11-02 00:00:00",51.69,69.36
"2009-11-03 00:00:00",48.19,60.57
"2009-11-04 00:00:00",38.04,49.27
"2009-11-05 00:00:00",39.29,49.47
"2009-11-06 00:00:00",41.91,48.98
"2009-11-07 00:00:00",32.84,40.15
"2009-11-08 00:00:00",31.06,36.08
"2009-11-09 00:00:00",37.48,48.4
"2009-11-10 00:00:00",48.74,58.3
"2009-11-11 00:00:00",41.21,47.82
"2009-11-12 00:00:00",46.18,57.88
"2009-11-13 00:00:00",39.23,46.43
"2009-11-14 00:00:00",33.43,39.74
"2009-11-15 00:00:00",27.47,37.25
"2009-11-16 00:00:00",38.95,49.52
"2009-11-17 00:00:00",39.55,49.69
"2009-11-18 00:00:00",33.51,39.61
"2009-11-19 00:00:00",35.96,42.38
"2009-11-20 00:00:00",33.38,40.17
"2009-11-21 00:00:00",35.97,41.41
"2009-11-22 00:00:00",27.66,33.68
"2009-11-23 00:00:00",25.97,41.02
"2009-11-24 00:00:00",23.08,43.1
"2009-11-25 00:00:00",32.37,40.74
"2009-11-26 00:00:00",32.59,39.76
"2009-11-27 00:00:00",32.32,39.54
"2009-11-28 00:00:00",27.48,37.76
"2009-11-29 00:00:00",24.5,33.84
"2009-11-30 00:00:00",42.92,56.52
"2009-12-01 00:00:00",39.44,47.43
"2009-12-02 00:00:00",42.1,50.69
"2009-12-03 00:00:00",34.7,42.63
"2009-12-04 00:00:00",43.83,51.24
"2009-12-05 00:00:00",33.55,37.29
